0.22,4646,
0.33,11517,
0.45,12376,
0.63,12716,
0.74,12796,
1.07,14066,
1.21,14106,
1.37,14201,
1.46,14205,
1.57,14206,
1.76,14762,
1.89,14973,
2.04,15017,
2.14,15046,
2.25,15190,
2.36,15395,
2.46,15415,
2.59,15937,
2.67,15969,
2.78,15970,
2.88,16003,
3.00,16013,
3.10,16128,
3.20,16161,
3.29,16285,
3.37,16297,
3.49,16308,
3.57,16311,
3.68,16339,
3.75,16339,
3.87,16339,
4.02,16564,
4.15,16580,
4.29,16704,
4.38,16705,
4.50,16709,
4.60,16752,
4.90,16782,
5.01,16789,
5.09,16789,
5.24,16797,
5.37,16801,
5.48,16807,
5.62,16810,
5.76,16812,
5.87,16817,
5.97,16817,
6.09,16844,
6.19,16844,
6.28,16945,
6.39,16971,
6.48,16974,
6.58,16974,
6.68,16974,
6.78,16976,
6.89,17049,
7.02,17049,
7.15,17049,
7.25,17061,
7.35,17081,
7.44,17085,
7.52,17118,
7.62,17120,
7.73,17141,
7.84,17141,
8.13,17173,
8.23,17207,
8.31,17207,
8.39,17207,
8.51,17209,
8.62,17232,
8.79,17332,
8.88,17441,
8.99,17443,
9.09,17443,
9.21,17443,
9.35,17462,
9.44,17462,
9.51,17462,
9.61,17464,
9.75,17464,
9.86,17672,
9.95,17675,
10.08,17675,
10.16,17681,
10.26,17691,
10.38,17724,
10.46,17724,
10.54,17724,
10.64,17732,
10.75,17732,
10.85,17732,
10.96,17922,
11.04,17947,
11.20,17950,
11.29,17951,
11.42,17951,
11.50,17951,
11.59,17980,
11.67,17980,
11.77,17984,
11.93,18082,
12.07,18112,
12.17,18112,
12.29,18114,
12.41,18129,
12.54,18133,
12.66,18157,
12.75,18158,
12.91,18160,
13.01,18160,
13.15,18160,
13.25,18205,
13.36,18247,
13.49,18247,
13.57,18247,
13.68,18251,
13.76,18251,
13.91,18684,
14.02,18769,
14.13,18809,
14.21,18809,
14.29,18809,
14.39,18809,
14.47,18809,
14.57,18809,
14.70,18809,
14.78,18809,
14.94,18820,
15.06,18820,
15.14,18820,
15.25,18910,
15.40,18914,
15.57,18914,
15.69,18973,
15.79,19015,
15.87,19015,
15.97,19015,
16.06,19015,
16.15,19015,
16.30,19015,
16.46,19022,
16.54,19022,
16.69,19143,
16.77,19143,
17.00,19181,
17.11,19181,
17.25,19181,
17.39,19215,
17.52,19220,
17.66,19251,
17.76,19679,
17.95,19716,
18.07,19716,
18.19,19719,
18.29,19719,
18.38,19724,
18.53,19724,
18.64,19724,
18.74,19724,
18.82,19734,
18.95,19734,
19.12,19734,
19.22,19734,
19.30,19746,
19.43,19755,
19.55,19755,
19.68,19785,
19.78,19785,
19.87,19785,
20.02,19785,
20.15,19785,
20.29,19786,
20.37,19786,
20.50,19788,
20.61,19788,
20.74,19806,
20.84,19811,
20.95,19857,
21.07,19857,
21.15,19857,
21.28,19871,
21.42,19874,
21.55,19881,
21.64,19881,
21.85,19881,
21.96,19881,
22.06,19883,
22.16,19883,
22.27,19885,
22.39,19937,
22.59,19937,
22.67,19937,
22.75,19937,
22.84,19937,
22.99,19937,
23.08,19937,
23.19,19937,
23.31,19937,
23.43,19937,
23.63,19938,
23.76,19938,
23.86,19938,
23.94,19938,
24.04,19940,
24.12,19940,
24.25,19940,
24.35,19940,
24.51,19940,
24.61,19940,
24.75,19940,
24.83,19940,
24.91,19940,
25.01,19943,
25.12,20251,
25.26,20252,
25.34,20252,
25.47,20266,
25.59,20266,
25.69,20281,
25.78,20281,
25.91,20281,
26.06,20282,
26.21,20283,
26.52,20284,
26.66,20300,
26.82,20310,
27.02,20310,
27.11,20310,
27.29,20312,
27.41,20312,
27.57,20312,
27.69,20317,
27.81,20323,
27.95,20323,
28.20,20325,
28.31,20325,
28.45,20325,
28.56,20327,
28.68,20355,
28.80,20356,
28.92,20356,
29.00,20356,
29.36,20356,
29.47,20356,
29.60,20402,
29.96,20449,
30.12,20449,
30.20,20449,
30.29,20450,
30.38,20450,
30.46,20450,
30.55,20450,
30.65,20450,
30.75,20450,
30.84,20455,
30.94,20455,
31.06,20455,
31.18,20455,
31.29,20456,
31.40,20456,
31.51,20477,
31.64,20477,
31.75,20491,
31.85,20492,
31.93,20492,
32.03,20494,
32.12,20494,
32.19,20501,
32.27,20501,
32.37,20501,
32.58,20503,
32.67,20503,
32.85,20503,
32.96,20503,
33.04,20503,
33.14,20503,
33.22,20503,
33.33,20503,
33.42,20503,
33.55,20503,
33.63,20503,
33.99,20503,
34.09,20503,
34.19,20503,
34.31,20503,
34.44,20503,
34.54,20503,
34.66,20504,
34.76,20511,
34.89,20511,
35.01,20517,
35.17,20538,
35.27,20538,
35.44,20539,
35.71,20560,
35.83,20560,
36.04,20599,
36.12,20599,
36.22,20604,
36.30,20604,
36.40,20604,
36.53,20604,
36.72,20618,
36.83,20618,
36.93,20631,
37.01,20631,
37.18,20631,
37.33,20645,
37.45,20645,
37.57,20645,
37.68,20645,
37.81,20645,
37.90,20646,
38.03,20646,
38.14,20646,
38.30,20646,
38.39,20646,
38.50,20646,
38.64,20684,
38.81,20687,
39.05,20746,
39.16,20750,
39.27,20751,
39.40,20751,
39.51,20755,
39.65,20755,
39.75,20755,
39.84,20755,
39.97,20755,
40.07,20755,
40.15,20755,
40.24,20755,
40.35,20755,
40.47,20756,
40.55,20756,
40.64,20756,
40.76,20756,
40.89,20763,
41.02,20765,
41.10,20765,
41.19,20765,
41.29,20765,
41.63,20765,
41.74,20765,
41.82,20765,
41.90,20765,
41.99,20765,
42.12,20765,
42.23,20786,
42.31,20805,
42.41,20805,
42.54,20805,
42.66,20805,
42.83,20805,
42.98,20805,
43.09,20805,
43.17,20805,
43.29,20805,
43.40,20807,
43.53,20809,
43.63,20809,
43.80,20830,
43.88,20830,
44.00,20910,
44.09,20910,
44.20,20922,
44.30,20922,
44.38,20922,
44.51,20922,
44.62,20922,
44.74,20945,
44.82,20945,
