0,0,
0.36,4840,
0.47,11707,
0.69,11805,
0.81,12245,
1.06,13267,
1.29,13267,
1.56,13633,
1.66,14571,
1.75,14705,
1.84,14722,
1.99,14894,
2.12,15001,
2.22,15008,
2.31,15008,
2.42,15012,
2.51,15014,
2.61,15150,
2.78,15178,
2.87,15212,
2.96,15293,
3.05,15337,
3.17,15355,
3.28,15360,
3.41,15364,
3.50,15364,
3.60,15390,
3.71,15558,
3.81,15629,
3.94,15630,
4.04,15744,
4.13,15756,
4.27,15757,
4.39,15823,
4.56,16419,
4.65,16475,
4.75,16590,
4.84,16591,
4.93,16591,
5.14,16689,
5.27,16762,
5.39,17182,
5.50,17182,
5.60,17283,
5.70,17302,
5.80,17382,
5.94,17465,
6.08,17465,
6.21,17509,
6.35,17812,
6.46,17828,
6.60,17885,
6.71,17885,
6.81,17889,
6.93,17939,
7.05,17953,
7.16,17959,
7.42,18034,
7.54,18058,
7.65,18242,
7.77,18282,
7.87,18283,
7.98,18283,
8.08,18283,
8.22,18321,
8.33,18321,
8.48,18504,
8.59,18505,
8.70,18516,
8.81,18570,
8.90,18585,
9.02,18606,
9.13,18608,
9.23,18608,
9.33,18611,
9.44,18671,
9.55,18735,
9.72,18743,
9.82,18743,
9.93,18743,
10.07,18745,
10.22,18751,
10.36,18781,
10.48,18781,
10.56,18781,
10.66,18785,
10.76,18785,
10.87,18785,
10.97,18785,
11.10,18785,
11.20,18790,
11.31,18817,
11.42,18817,
11.52,18825,
11.63,18834,
11.74,18835,
11.86,18841,
11.97,18842,
12.07,18842,
12.19,18842,
12.29,18858,
12.42,18997,
12.52,18997,
12.60,18997,
12.69,18997,
12.83,18997,
12.94,18997,
13.05,18999,
13.15,19000,
13.29,19000,
13.44,19000,
13.53,19000,
13.66,19000,
13.75,19000,
14.01,19008,
14.12,19008,
14.20,19008,
14.29,19008,
14.38,19008,
14.49,19068,
14.61,19068,
14.73,19075,
14.82,19075,
14.97,19351,
15.10,19351,
15.21,19351,
15.31,19403,
15.40,19403,
15.49,19494,
15.58,19957,
15.71,19958,
15.84,19958,
15.94,19958,
16.12,20034,
16.26,20037,
16.35,20037,
16.45,20046,
16.55,20046,
16.66,20067,
16.77,20068,
16.88,20069,
16.97,20069,
17.20,20069,
17.30,20069,
17.40,20069,
17.51,20069,
17.60,20069,
17.71,20069,
17.80,20089,
18.00,20095,
18.12,20098,
18.29,20137,
18.40,20137,
18.51,20137,
18.59,20137,
18.70,20154,
18.82,20181,
18.93,20182,
19.02,20182,
19.15,20182,
19.24,20193,
19.35,20198,
19.44,20208,
19.57,20208,
19.69,20211,
19.79,20211,
19.93,20248,
20.04,20248,
20.13,20248,
20.29,20257,
20.41,20258,
20.52,20258,
20.65,20258,
20.74,20258,
20.83,20263,
20.94,20263,
21.08,20285,
21.19,20285,
21.30,20285,
21.44,20285,
21.57,20285,
21.67,20285,
21.88,20287,
22.00,20291,
22.09,20291,
22.18,20291,
22.27,20291,
22.42,20291,
22.53,20294,
22.64,20294,
22.78,20294,
22.88,20296,
22.98,20296,
23.07,20296,
23.18,20296,
23.30,20296,
23.40,20304,
23.51,20304,
23.67,20304,
23.82,20312,
23.94,20313,
24.03,20313,
24.15,20321,
24.27,20321,
24.39,20321,
24.52,20321,
24.63,20327,
24.72,20327,
24.82,20327,
24.92,20335,
25.09,20335,
25.19,20348,
25.31,20348,
25.39,20349,
25.50,20349,
25.62,20362,
25.73,20362,
25.85,20363,
25.97,20363,
26.07,20364,
26.29,20364,
26.55,20364,
26.70,20364,
26.79,20364,
26.92,20364,
27.04,20364,
27.12,20364,
27.24,20364,
27.36,20364,
27.52,20364,
27.64,20365,
27.73,20386,
27.86,20388,
27.98,20388,
28.15,20399,
28.26,20399,
28.43,20399,
28.61,20414,
28.73,20417,
28.83,20417,
28.94,20417,
29.04,20417,
29.15,20417,
29.27,20437,
29.38,20437,
29.48,20437,
29.60,20437,
29.70,20437,
29.80,20437,
29.92,20437,
30.02,20437,
30.13,20437,
30.25,20437,
30.37,20437,
30.47,20437,
30.56,20446,
30.65,20446,
30.76,20449,
30.98,20452,
31.08,20480,
31.20,20480,
31.31,20480,
31.39,20480,
31.66,20480,
31.78,20480,
31.88,20480,
31.98,20480,
32.09,20480,
32.18,20480,
32.41,20480,
32.50,20480,
32.62,20487,
32.72,20487,
32.83,20487,
32.93,20720,
33.05,20720,
33.16,20720,
33.25,20720,
33.39,20720,
33.47,20720,
33.56,20726,
33.67,20729,
33.77,20730,
33.90,20730,
34.01,20730,
34.20,20730,
34.29,20730,
34.40,20730,
34.52,20730,
34.63,20731,
34.73,20731,
34.88,20775,
35.02,20796,
35.13,20796,
35.24,20796,
35.36,20801,
35.48,20943,
35.61,20943,
35.70,20943,
35.82,20944,
35.92,20953,
36.03,20953,
36.15,20953,
36.25,20953,
36.34,20953,
36.45,20953,
36.54,20953,
36.65,20953,
36.76,20953,
36.86,20953,
36.98,20953,
37.07,20953,
37.17,20954,
37.28,20954,
37.39,20954,
37.50,20954,
37.59,20963,
37.69,20963,
37.94,20964,
38.07,20966,
38.19,20995,
38.28,20995,
38.39,20995,
38.48,20995,
38.58,20996,
38.70,21037,
38.80,21037,
38.91,21041,
39.00,21041,
39.09,21041,
39.20,21043,
39.29,21043,
39.40,21043,
39.50,21043,
39.59,21043,
39.70,21062,
39.79,21062,
39.87,21062,
39.96,21062,
40.07,21062,
40.17,21062,
40.26,21062,
40.42,21062,
40.51,21062,
40.61,21062,
40.74,21073,
40.86,21073,
40.97,21075,
41.08,21075,
41.16,21075,
41.26,21075,
41.37,21075,
41.51,21075,
41.60,21075,
41.72,21075,
41.85,21075,
41.94,21075,
42.04,21075,
42.18,21075,
42.32,21075,
42.42,21075,
42.52,21075,
42.62,21075,
42.72,21075,
42.86,21075,
42.96,21075,
43.07,21083,
43.16,21083,
43.27,21083,
43.41,21084,
43.50,21086,
43.61,21086,
43.77,21090,
43.90,21090,
44.01,21090,
44.12,21090,
44.23,21090,
44.33,21090,
44.46,21090,
44.56,21090,
44.66,21090,
44.77,21091,
44.87,21091,
44.98,21091,
45.09,21095,
45.19,21095,
45.29,21095,
45.38,21095,
45.49,21095,
45.61,21102,
45.70,21102,
45.79,21102,
46.03,21112,
46.14,21112,
46.22,21112,
46.31,21112,
46.44,21112,
46.54,21112,
46.65,21114,
46.81,21114,
46.91,21116,
47.05,21116,
47.16,21116,
47.27,21116,
47.41,21116,
47.50,21116,
47.60,21116,
47.71,21120,
47.80,21120,
47.89,21120,
48.02,21120,
48.13,21120,
48.25,21120,
48.39,21121,
48.53,21131,
48.68,21165,
48.82,21165,
48.93,21165,
49.03,21165,
49.13,21165,
49.22,21165,
49.38,21165,
49.48,21167,
49.59,21167,
49.69,21167,
49.80,21167,
49.91,21167,
50.04,21167,
50.15,21167,
50.23,21167,
50.35,21169,
50.50,21172,
50.59,21172,
50.70,21172,
50.81,21172,
50.92,21200,
51.05,21200,
51.19,21211,
51.41,21211,
51.51,21228,
51.63,21228,
51.78,21228,
51.90,21229,
52.01,21229,
52.11,21229,
52.21,21229,
52.32,21229,
52.41,21229,
52.52,21229,
52.64,21230,
52.78,21230,
52.90,21248,
53.02,21248,
53.12,21308,
53.31,21308,
53.43,21308,
53.55,21308,
53.67,21308,
53.78,21308,
53.90,21308,
54.01,21405,
54.10,21405,
54.23,21405,
54.33,21405,
54.44,21405,
54.59,21405,
54.67,21405,
54.78,21405,
54.87,21405,
54.96,21405,
55.06,21405,
55.17,21405,
55.29,21405,
55.38,21405,
55.52,21405,
55.77,21405,
55.89,21405,
56.03,21405,
56.14,21405,
56.24,21405,
56.44,21405,
56.56,21407,
56.67,21407,
56.77,21407,
56.87,21407,
56.98,21407,
57.11,21407,
57.23,21407,
57.34,21407,
57.47,21407,
57.56,21407,
57.65,21407,
57.77,21407,
57.89,21407,
57.97,21407,
58.06,21407,
58.15,21407,
58.23,21407,
58.33,21407,
58.43,21407,
58.53,21407,
58.61,21407,
58.71,21430,
