0.22,3446,
0.31,10482,
0.41,10669,
0.64,12729,
0.78,13039,
0.89,13164,
1.07,13542,
1.19,13994,
1.32,14251,
1.46,14275,
1.58,14280,
1.71,14310,
1.83,14324,
1.94,14875,
2.03,14956,
2.12,14970,
2.23,14972,
2.53,15139,
2.71,15183,
2.84,15599,
3.03,15610,
3.13,15614,
3.25,15614,
3.35,15904,
3.51,16007,
3.61,16021,
3.88,16098,
4.00,16105,
4.14,16649,
4.26,16683,
4.41,16709,
4.60,16717,
4.94,16718,
5.16,16720,
5.25,16788,
5.40,16901,
5.54,16922,
5.63,17087,
5.74,17088,
6.13,17456,
6.31,17458,
6.42,17478,
6.58,17478,
6.74,17478,
6.85,17484,
6.95,17484,
7.06,17486,
7.17,17486,
7.27,17489,
7.38,17489,
7.50,17525,
7.60,17525,
7.69,17525,
7.88,17575,
7.97,17578,
8.14,17591,
8.30,17591,
8.44,17635,
8.57,17635,
8.85,17635,
8.98,17672,
9.09,17673,
9.24,17727,
9.41,17727,
9.52,17727,
9.85,17811,
9.97,17811,
10.36,17812,
10.47,17816,
10.64,17858,
10.77,17872,
10.89,17879,
11.01,17879,
11.17,17914,
11.30,17914,
11.40,17914,
11.52,17963,
11.61,17963,
11.76,17963,
12.02,18076,
12.17,18076,
12.31,18082,
12.41,18082,
12.52,18082,
12.67,18083,
12.76,18093,
12.86,18121,
12.97,18142,
13.10,18145,
13.36,18185,
13.47,18185,
13.57,18185,
13.73,18185,
13.85,18205,
13.98,18222,
14.11,18252,
14.26,18361,
14.36,18361,
14.48,18361,
14.58,18361,
14.68,18361,
14.78,18361,
14.92,18361,
15.02,18361,
15.12,18361,
15.24,18372,
15.34,18372,
15.50,18372,
15.72,18375,
15.83,18375,
15.94,18388,
16.23,18407,
16.39,18411,
16.49,18411,
16.62,18411,
16.71,18411,
17.00,18411,
17.12,18430,
17.22,18430,
17.52,18469,
17.75,18469,
17.85,18469,
17.97,18469,
18.06,18469,
18.15,18469,
18.24,18469,
18.36,18469,
18.47,18469,
18.58,18485,
18.71,18498,
18.88,18498,
19.04,18498,
19.22,18498,
19.32,18498,
19.48,18511,
19.58,18511,
19.69,18511,
19.84,18511,
19.94,18511,
20.03,18511,
20.14,18554,
20.24,18554,
20.34,18610,
20.51,18610,
20.65,18610,
20.85,18618,
20.95,18618,
21.10,18618,
21.33,18618,
21.46,18619,
21.62,18759,
21.79,18759,
21.90,18759,
22.03,18759,
22.13,18759,
22.23,18759,
22.36,18760,
22.60,18760,
22.72,18761,
22.85,18778,
22.94,18778,
23.18,18779,
23.30,18779,
23.42,18841,
23.76,18843,
24.04,18850,
24.30,18874,
24.40,18874,
24.54,18874,
24.64,18874,
24.76,18875,
24.86,18876,
25.04,18912,
25.14,18912,
25.27,18912,
25.41,18912,
25.54,18930,
25.69,18930,
25.82,18930,
25.92,18930,
26.04,18932,
26.12,18932,
26.27,18932,
26.39,18954,
26.54,18960,
26.64,19007,
26.72,19007,
26.90,19007,
27.15,19007,
27.31,19007,
27.41,19007,
27.54,19013,
27.65,19022,
27.77,19329,
27.86,19386,
27.98,19403,
28.13,19403,
28.25,19403,
28.41,19475,
28.66,19481,
28.76,19481,
28.87,19481,
28.97,19481,
29.14,19481,
29.42,19481,
29.79,19482,
29.91,19482,
30.01,19686,
30.16,19686,
30.28,19686,
30.43,19686,
30.53,19712,
30.86,19714,
31.01,19714,
31.10,19714,
31.25,19714,
31.39,19714,
31.55,19714,
31.65,19714,
31.75,19714,
31.87,19716,
32.15,19716,
32.33,19721,
32.45,19741,
32.58,19741,
32.67,19741,
32.77,19741,
32.88,19744,
32.99,19749,
33.10,19754,
33.47,19757,
33.59,19757,
34.05,19757,
34.18,19757,
34.28,19757,
34.40,19757,
34.56,19757,
34.85,19757,
35.02,19757,
35.13,19761,
35.26,19761,
35.36,19761,
35.46,19761,
35.56,19761,
35.77,19761,
35.95,19761,
36.22,19762,
36.33,19762,
36.43,19768,
36.56,19772,
36.67,19773,
36.95,19774,
37.04,19774,
37.18,19774,
37.55,19795,
37.92,19795,
38.08,19798,
38.17,19813,
38.30,19814,
38.49,19822,
38.59,19822,
38.69,19822,
38.79,19825,
39.07,19825,
39.21,19825,
39.31,19834,
39.41,19834,
39.57,19834,
39.67,19845,
39.80,19845,
39.90,19846,
40.06,19888,
40.17,19888,
40.32,19893,
40.43,19893,
40.62,19893,
40.76,19893,
40.92,19893,
41.06,19906,
41.19,19906,
41.36,19999,
41.54,20006,
41.64,20006,
41.80,20027,
41.92,20027,
42.04,20027,
42.25,20028,
42.49,20028,
42.60,20028,
42.73,20028,
43.01,20028,
43.13,20028,
43.26,20028,
43.37,20028,
43.50,20028,
43.65,20032,
43.97,20034,
44.10,20034,
44.21,20034,
44.32,20034,
44.44,20034,
44.58,20034,
44.69,20070,
44.80,20070,
44.90,20070,
45.02,20070,
45.13,20070,
45.22,20070,
45.32,20070,
45.47,20072,
45.65,20072,
45.75,20072,
45.85,20072,
45.95,20072,
46.06,20101,
46.21,20101,
46.31,20101,
46.45,20101,
46.55,20102,
46.74,20116,
46.85,20116,
46.95,20116,
47.18,20116,
47.36,20116,
47.47,20116,
47.68,20116,
47.78,20116,
47.89,20116,
48.16,20118,
48.27,20118,
48.39,20118,
48.47,20120,
48.70,20120,
48.84,20120,
48.97,20120,
49.06,20120,
49.25,20122,
49.39,20122,
49.53,20122,
49.62,20138,
49.75,20138,
49.86,20138,
50.00,20138,
50.15,20138,
50.25,20138,
50.36,20138,
50.59,20138,
50.69,20138,
50.81,20138,
50.92,20138,
51.10,20138,
51.22,20138,
51.59,20138,
51.73,20138,
51.81,20138,
52.01,20212,
52.12,20212,
52.25,20279,
52.38,20279,
52.52,20279,
52.65,20279,
52.77,20279,
52.85,20281,
52.98,20281,
53.11,20293,
53.36,20293,
53.52,20293,
53.66,20293,
53.79,20293,
53.89,20293,
54.04,20296,
54.16,20296,
54.27,20296,
54.36,20296,
54.61,20296,
54.74,20296,
54.94,20296,
55.33,20298,
55.49,20298,
55.72,20298,
55.88,20298,
56.08,20298,
56.20,20299,
56.29,20312,
56.39,20312,
56.59,20313,
56.87,20313,
56.97,20313,
57.09,20314,
57.19,20314,
57.42,20348,
57.52,20348,
57.64,20348,
57.87,20348,
57.99,20348,
58.11,20349,
58.21,20356,
58.37,20362,
58.55,20362,
58.71,20362,
58.84,20362,
