0.23,3459,
0.33,10498,
0.43,10662,
0.54,11075,
0.64,11149,
0.76,11496,
0.89,12548,
1.00,12561,
1.12,12719,
1.22,12720,
1.41,13600,
1.61,13674,
1.75,13894,
1.85,13895,
2.00,14201,
2.17,14210,
2.29,14842,
2.42,15162,
2.54,15191,
2.67,15252,
2.92,15280,
3.17,15415,
3.30,15531,
3.39,15533,
3.52,15538,
3.62,15635,
3.82,15640,
3.91,15647,
4.02,15818,
4.14,15825,
4.23,15827,
4.34,15850,
4.45,15850,
4.63,15875,
4.89,15876,
5.01,15880,
5.12,15889,
5.25,15889,
5.41,15917,
5.54,15918,
5.67,16285,
5.78,16300,
5.91,16341,
6.09,16765,
6.24,16775,
6.35,16866,
6.49,16872,
6.58,16874,
6.77,16875,
6.91,16888,
7.01,16888,
7.18,16888,
7.31,16941,
7.43,16941,
7.54,16943,
7.62,16943,
7.71,16943,
7.82,16944,
8.04,16948,
8.15,16948,
8.26,17024,
8.39,17024,
8.51,17069,
8.68,17158,
8.79,17225,
8.92,17228,
9.07,17235,
9.17,17250,
9.29,17251,
9.38,17266,
9.49,17386,
9.60,17392,
9.82,17392,
9.97,17392,
10.09,17508,
10.21,17533,
10.34,17533,
10.43,17703,
10.96,17895,
11.08,17895,
11.38,17909,
11.51,17957,
11.61,17957,
11.70,17958,
11.98,17980,
12.09,17980,
12.22,17985,
12.33,17985,
12.46,17985,
12.57,18011,
12.70,18011,
12.92,18015,
13.05,18090,
13.21,18090,
13.31,18090,
13.46,18094,
13.58,18094,
13.74,18150,
13.88,18163,
14.00,18163,
14.15,18188,
14.38,18206,
14.49,18206,
14.58,18206,
14.68,18212,
14.85,18217,
14.98,18220,
15.11,18223,
15.46,18233,
15.61,18233,
15.75,18234,
15.88,18250,
15.97,18263,
16.12,18263,
16.22,18263,
16.33,18263,
16.48,18332,
16.61,18332,
16.72,18341,
16.85,18342,
16.97,18347,
17.31,18347,
17.59,18348,
17.72,18348,
17.82,18367,
17.95,18368,
18.07,18372,
18.23,18372,
18.33,18372,
18.46,18372,
18.56,18372,
18.85,18404,
18.96,18404,
19.06,18404,
19.16,18404,
19.27,18404,
19.45,18405,
19.55,18405,
19.65,18447,
19.76,18447,
19.88,18477,
20.02,18477,
20.18,18477,
20.48,18477,
20.60,18477,
20.87,18508,
20.98,18520,
21.11,18650,
21.24,18686,
21.34,18686,
21.46,18686,
21.57,18687,
21.72,18687,
21.82,18687,
21.92,18687,
22.08,18687,
22.24,18690,
22.41,18721,
22.52,18721,
22.71,18721,
22.82,18731,
22.91,18731,
23.07,18733,
23.18,18733,
23.35,18736,
23.52,18736,
23.62,18739,
23.81,18739,
23.91,18739,
24.04,18740,
24.19,18742,
24.30,18742,
24.46,18742,
24.95,18804,
25.05,18804,
25.21,18804,
25.31,18804,
25.48,18804,
25.57,18804,
25.67,18804,
25.77,18903,
25.87,18903,
26.02,18904,
26.14,18926,
26.27,18926,
26.43,18926,
26.73,18928,
26.85,18928,
26.99,18933,
27.11,18933,
27.41,18933,
27.56,18933,
27.78,18933,
27.95,18933,
28.03,19055,
28.17,19076,
28.32,19076,
28.44,19101,
28.56,19106,
28.68,19106,
28.78,19106,
28.88,19106,
28.98,19106,
29.20,19106,
29.46,19106,
29.58,19106,
29.85,19106,
29.97,19106,
30.06,19553,
30.17,19553,
30.28,19553,
30.43,19553,
30.71,19553,
30.86,19588,
30.98,19588,
31.08,19627,
31.19,19627,
31.31,19630,
31.45,19633,
31.58,19634,
31.70,19808,
31.83,19815,
31.94,19815,
32.10,19815,
32.26,19815,
32.38,19816,
32.86,19817,
32.99,19825,
33.10,19826,
33.27,19826,
33.39,19826,
33.50,19826,
33.60,19826,
33.72,19827,
33.82,19827,
33.94,19830,
34.16,19837,
34.33,19837,
34.58,19837,
34.75,19837,
34.87,19841,
34.98,19841,
35.09,19841,
35.24,19841,
35.36,19841,
35.46,19841,
35.68,19841,
35.79,19841,
36.20,19874,
36.32,19874,
36.47,19895,
36.72,19895,
36.91,19895,
37.01,19895,
37.12,19895,
37.38,19896,
37.50,19902,
37.85,19902,
37.97,19902,
38.31,19917,
38.47,19917,
38.57,19947,
38.67,19947,
38.98,19947,
39.10,19947,
39.25,19947,
39.59,19947,
39.72,19947,
39.82,19949,
39.93,19949,
40.05,19949,
40.16,19949,
40.25,19953,
40.61,19954,
40.71,19956,
40.85,19956,
40.96,19956,
41.11,19957,
41.27,19957,
41.56,19957,
41.84,19962,
42.15,19962,
42.27,19962,
42.41,19962,
42.56,19963,
42.67,19963,
42.76,19963,
42.89,19964,
43.00,19964,
43.15,19964,
43.31,19964,
43.43,19964,
43.57,19964,
43.72,19990,
43.97,19990,
44.17,19990,
44.27,20091,
44.64,20091,
44.84,20095,
44.96,20095,
45.10,20095,
45.18,20171,
45.28,20172,
45.41,20178,
45.56,20178,
45.97,20184,
46.13,20184,
46.25,20271,
46.39,20271,
46.54,20288,
46.84,20288,
46.96,20288,
47.07,20289,
47.19,20289,
47.32,20289,
47.42,20289,
47.53,20289,
47.63,20289,
47.75,20294,
47.88,20294,
47.98,20294,
48.09,20294,
48.49,20295,
48.65,20295,
48.76,20325,
48.89,20325,
49.19,20325,
49.30,20325,
49.42,20328,
49.53,20328,
49.65,20328,
49.79,20328,
49.95,20328,
50.15,20329,
50.27,20329,
50.38,20329,
50.56,20329,
50.90,20329,
51.02,20343,
51.15,20343,
51.26,20343,
51.36,20346,
51.49,20346,
51.67,20346,
51.81,20346,
51.93,20346,
52.04,20346,
52.23,20346,
52.34,20346,
52.47,20346,
52.57,20346,
52.73,20346,
52.85,20368,
52.94,20368,
53.12,20368,
53.22,20368,
53.33,20368,
53.49,20368,
53.61,20368,
53.77,20368,
53.87,20368,
53.97,20389,
54.07,20389,
54.21,20426,
54.43,20426,
54.63,20426,
54.72,20426,
54.87,20448,
54.99,20448,
55.11,20448,
55.21,20448,
55.31,20448,
55.47,20448,
55.58,20448,
55.69,20448,
55.79,20449,
56.16,20449,
56.30,20449,
56.44,20449,
56.57,20531,
56.69,20532,
56.97,20532,
57.08,20532,
57.18,20536,
57.32,20536,
57.45,20554,
57.60,20554,
57.73,20554,
57.99,20555,
58.11,20555,
58.45,20555,
58.59,20555,
58.71,20555,
58.84,20555,
58.96,20555,
59.11,20555,
59.26,20555,
59.39,20555,
59.48,20555,
59.61,20557,
59.71,20557,
